code,futu_code,name_zh,exchange_type,cur_price,market_cap_hkd,market_cap_yi,avg_turnover_20d,suspended,name_en,decision,reason
02533,HK.02533,黑芝麻智能,HK_MAINBOARD,17.81,12079805987.21,120.8,2279085827.0,False,BLACK SESAME,keep,WL_ZH:智能
01958,HK.01958,北京汽车,HK_MAINBOARD,1.5,12023007273.0,120.2,267340699.0,False,BAIC MOTOR,keep,no_match
00751,HK.00751,创维集团,HK_MAINBOARD,6.32,11957469906.24,119.6,245894915.0,False,SKYWORTH GROUP,keep,no_match
01310,HK.01310,香港宽频,HK_MAINBOARD,8.06,11920107838.08,119.2,550043014.0,False,HKBN,keep,no_match
02666,HK.02666,环球医疗,HK_MAINBOARD,5.91,11903951100.84,119.0,486058007.0,False,UNI MEDICAL,keep,WL_EN:MEDICAL
00636,HK.00636,KLN,HK_MAINBOARD,6.55,11838662190.1,118.4,125698766.0,False,KLN,keep,no_match
00990,HK.00990,至源控股,HK_MAINBOARD,0.79,11693062258.49,116.9,548985588.0,False,DEEP SOURCE,keep,no_match
02665,HK.02665,图达通,HK_MAINBOARD,8.99,11682560378.4,116.8,1317205057.0,False,SEYOND,keep,no_match
09966,HK.09966,康宁杰瑞制药-B,HK_MAINBOARD,11.9,11526038894.3,115.3,419277853.0,False,ALPHAMAB-B,keep,WL_ZH:制药
02157,HK.02157,乐普生物-B,HK_MAINBOARD,6.37,11494281768.06,114.9,2139323888.0,False,LEPU BIO-B,keep,WL_EN:BIO
00667,HK.00667,中国东方教育,HK_MAINBOARD,5.18,11490501055.46,114.9,704076462.0,False,CHINA EAST EDU,keep,no_match
02186,HK.02186,绿叶制药,HK_MAINBOARD,2.87,11464260785.11,114.6,2174056983.0,False,LUYE PHARMA,keep,WL_EN:PHARMA
02556,HK.02556,迈富时,HK_MAINBOARD,44.88,11462504592.0,114.6,3500115614.0,False,MARKETINGFORCE,keep,no_match
03306,HK.03306,江南布衣,HK_MAINBOARD,21.46,11444296100.0,114.4,482827794.0,False,JNBY,keep,no_match
00376,HK.00376,云锋金融,HK_MAINBOARD,2.78,11284830850.94,112.8,519530348.0,False,YUNFENG FIN,keep,WL_ZH:云
09690,HK.09690,途虎-W,HK_MAINBOARD,13.65,11283118173.6,112.8,629269278.0,False,TUHU-W,keep,no_match
06938,HK.06938,瑞博生物-B,HK_MAINBOARD,65.9,11239568569.0,112.4,288383473.0,False,RIBOLIFE-B,keep,WL_ZH:生物
02465,HK.02465,龙蟠科技,HK_MAINBOARD,16.36,11207890853.08,112.1,3699478069.0,False,LOPAL TECH,keep,WL_EN:TECH
01811,HK.01811,中广核新能源,HK_MAINBOARD,2.59,11110903160.0,111.1,521401770.0,False,CGN NEW ENERGY,keep,WL_EN:NEW ENERGY
01117,HK.01117,现代牧业,HK_MAINBOARD,1.39,11002770246.72,110.0,493775317.0,False,CH MODERN D,keep,no_match
00297,HK.00297,中化化肥,HK_MAINBOARD,1.56,10958150943.48,109.6,1756596889.0,False,SINOFERT,keep,no_match
01798,HK.01798,大唐新能源,HK_MAINBOARD,1.5,10910551500.0,109.1,671675586.0,False,DATANG RENEW,keep,WL_ZH:新能源
00165,HK.00165,中国光大控股,HK_MAINBOARD,6.46,10886738979.52,108.9,1030487979.0,False,CHINA EB LTD,keep,no_match
02685,HK.02685,量化派,HK_MAINBOARD,21.02,10827349450.0,108.3,1242121405.0,False,QUANTGROUP,keep,no_match
01021,HK.01021,华沿机器人,HK_MAINBOARD,19.9,10817591842.0,108.2,1783988985.0,False,HUAYAN ROBOTICS,keep,WL_EN:ROBOT
06636,HK.06636,极视角,HK_MAINBOARD,95.5,10783361776.5,107.8,2096960922.0,False,EXTREME VISION,keep,no_match
02656,HK.02656,健康160,HK_MAINBOARD,32.02,10773218976.2,107.7,2195514413.0,False,160 HEALTH,keep,WL_EN:HEALTH
06069,HK.06069,盛业,HK_MAINBOARD,9.96,10607447728.32,106.1,1310694372.0,False,SY HOLDINGS,keep,no_match
01313,HK.01313,华润建材科技,HK_MAINBOARD,1.51,10544236103.67,105.4,470938503.0,False,CR BLDG MAT TEC,keep,WL_ZH:科技
00506,HK.00506,中国食品,HK_MAINBOARD,3.71,10377698799.16,103.8,301284785.0,False,CHINA FOODS,keep,no_match
01883,HK.01883,中信国际电讯,HK_MAINBOARD,2.8,10362495869.6,103.6,255187976.0,False,CITIC TELECOM,keep,WL_EN:TELECOM
09699,HK.09699,顺丰同城,HK_MAINBOARD,11.28,10312793094.96,103.1,641547747.0,False,SF INTRA-CITY,keep,no_match
00934,HK.00934,中石化冠德,HK_MAINBOARD,4.08,10143532800.0,101.4,278212015.0,False,SINOPEC KANTONS,keep,no_match
01478,HK.01478,丘钛科技,HK_MAINBOARD,8.48,10127807948.0,101.3,940141888.0,False,Q TECH,keep,WL_EN:TECH
00354,HK.00354,中国软件国际,HK_MAINBOARD,3.7,10108693624.6,101.1,1933840934.0,False,CHINASOFT INT'L,keep,WL_ZH:软件
02722,HK.02722,重庆机电,HK_MAINBOARD,2.73,10059067620.42,100.6,1038091153.0,False,,keep,no_match
00826,HK.00826,天工国际,HK_MAINBOARD,3.68,10028000000.0,100.3,1121158189.0,False,TIANGONG INT'L,keep,no_match
