code,name_en,name_zh,close_price,turnover_hkd,suspended
02530,NUMANS,紐曼思,0.59,79600.0,False
02531,CARLINK TECH,廣聯科技控股,6.05,388845.0,False
02533,BLACK SESAME,黑芝麻智能,15.86,87976007.0,False
02535,WK GROUP,泓基集團,0.93,2256400.0,False
02536,PALASINO,百樂皇宮,2.2,,False
02539,LEMO SERVICES,樂摩科技,16.7,128374.0,False
02540,LESI GROUP,樂思集團,1.1,2775.0,False
02543,DAHON TECH,大行科工,28.84,2252742.0,False
02545,ZHONGGAN COMM,中贛通信,0.45,30090.0,False
02546,ZHIHUI MINING,智匯礦業,14.34,5056770.0,False
02549,CAROTE LTD,卡羅特,4.86,2543200.0,False
02550,EASOU TECH,宜搜科技,1.9,1119135.0,False
02551,APT ELECTRONICS,晶科電子股份,2.31,282690.0,False
02552,HUA MEDICINE-B,華領醫藥－Ｂ,3.53,23474416.0,False
02555,CHABAIDAO,茶百道,5.78,4351238.0,False
02556,MARKETINGFORCE,邁富時,33.0,81369244.0,False
02558,JINSHANG BANK,晉商銀行,1.38,,False
02559,DIDA INC,嘀嗒出行,1.32,203240.0,False
02560,CONCH MAT TECH,海螺材料科技,1.66,127770.0,False
02561,VISEN PHARMA-B,維昇藥業－Ｂ,25.34,224586.0,False
02562,SYNAGISTICS,獅騰控股,2.99,42554070.0,False
02563,BIOSTAR PHARM-B,華昊中天醫藥－Ｂ,3.8,,False
02565,PEGBIO CO-B,派格生物醫藥－Ｂ,55.7,54682775.0,False
02566,JIUYUAN GENE,九源基因,7.08,2409342.0,False
02567,QINIU,七牛智能,0.43,460590.0,False
02568,CNOOC F03 N3305,,,,False
02569,SOFT INTL,舒寶國際,0.97,374300.0,False
02570,REFIRE,重塑能源,39.82,13682075.0,False
02571,SAIMO,賽目科技,13.2,2640.0,False
02572,ZG GROUP W30,找鋼集團三零,0.059,,False
02573,NEWTREND GROUP,新琪安,4.0,1085730.0,False
02575,XUANZHUBIO-B,軒竹生物－Ｂ,32.12,19583485.0,False
02576,TAIMEI TECH,太美醫療科技,4.8,2880.0,False
02577,INNOSCIENCE,英諾賽科,51.6,230214966.0,False
02579,CNGR,中偉新材,33.7,50564810.0,False
02580,AUX ELECTRIC,奧克斯電氣,9.64,37819574.0,False
02581,BENQ HOLDING,明基醫院,3.47,381500.0,False
02582,GUOFUHEE,國富氫能,24.94,38686631.0,False
02583,HIPINE,西普尼,106.5,3358030.0,False
02585,MOKINGRAN,夢金園,21.34,14563628.0,False
02586,DMALL,多點數智,7.41,19223531.0,False
02587,HEALTHYWAY INC,健康之路,4.88,49368002.0,False
02588,BOC AVIATION,中銀航空租賃,77.7,71501855.0,False
02589,AUNTEA JENNY,滬上阿姨,74.75,1214341.0,False
02590,GEEKPLUS-W,極智嘉－Ｗ,17.62,59225225.0,False
02591,INNOGEN-B,銀諾醫藥－Ｂ,20.64,9636360.0,False
02592,CLOUDBREAK-B,撥康視雲－Ｂ,1.78,725500.0,False
02593,HERBS GROUP,草姬集團,0.91,63968.0,False
02595,GENFLEET-B,勁方醫藥－Ｂ,31.54,49719886.0,False
02596,YIBIN BANK,宜賓銀行,2.63,,False
02597,XUNZHONG,訊眾通信,26.2,25960.0,False
02598,LIANLIAN,連連數字,5.92,11263233.0,False
02600,CHALCO,中國鋁業,11.6,1538683219.0,False
02601,CPIC,中國太保,31.8,477999009.0,False
02602,ONEWO,萬物雲,16.1,29002202.0,False
02603,JIHONG CO,吉宏股份,14.34,20310525.0,False
02605,METALIGHT,,1.95,1041634.0,False
02607,SH PHARMA,上海醫藥,11.57,23218296.0,False
02608,SUNSHINE 100,陽光１００中國,0.01,710.0,False
02609,BAYZED HEALTH,佰澤醫療,3.63,71252070.0,False
02610,NANSHAN AL INTL,南山鋁業國際,56.0,152537250.0,False
02611,GTHT,國泰海通,13.6,95080032.0,False
02612,CSI PPT W2704,資本策略二七零四,0.023,,False
02613,CONTIOCEAN,匯舸環保,32.0,15996.0,False
02616,CSTONE PHARMA-B,基石藥業－Ｂ,8.75,312941483.0,False
02617,TRANSTHERA-B,藥捷安康－Ｂ,69.6,56769220.0,False
02618,JD LOGISTICS,京東物流,13.6,107053630.0,False
02619,XJ ELECTRICS,香江電器,1.78,164950.0,False
02621,SHOUHUI GROUP,手回集團,3.19,257328.0,False
02623,ADD NEW ENERGY,愛德新能源,5.83,33602242.0,False
02625,JIANGSU HORIZON,江蘇宏信,4.67,147100.0,False
02628,CHINA LIFE,中國人壽,24.38,1707694717.0,False
02629,MIRXES-B,,15.56,992213255.0,False
02630,VIGONVITA-B,旺山旺水－Ｂ,78.0,8302864.0,False
02631,SICC,天岳先進,48.36,67282403.0,False
02632,NEW VISION CO,澤景股份,47.0,20472744.0,False
02633,JACOBSON PHARMA,雅各臣科研製藥,1.23,231340.0,False
02635,NUOBIKAN-NEW,諾比侃（新）,48.4,22287350.0,False
02637,HAIXI PHARMA,海西新藥,158.0,96006010.0,False
02638,HKELECTRIC-SS,港燈－ＳＳ,6.43,37809442.0,False
02643,CAOCAO INC,曹操出行,25.42,40381067.0,False
02648,ANJOY FOOD,安井食品,75.7,42334915.0,False
02650,ZHIDA TECH-NEW,摯達科技（新）,28.26,5877031.0,False
02651,DAZHONG DENTAL,大眾口腔,11.36,656500.0,False
02652,CF PHARMTECH,長風藥業,22.8,11798170.0,False
02655,GUOXIA TECH,果下科技,41.7,161370966.0,False
02656,160 HEALTH,健康１６０,98.15,83780068.0,False
02657,FOREST CABIN,林清軒,63.0,4408652.0,False
02658,TIANYU SEMI,天域半導體,43.32,25606632.0,False
02659,BAO PHARMA-B,寶濟藥業－Ｂ,90.7,84132916.0,False
02660,ZENGAME,禪遊科技,2.5,3199160.0,False
02661,QINGSONG HEALTH,輕鬆健康,157.1,86015860.0,False
02663,KPA-BM HLDGS,應力控股,0.28,69950.0,False
02665,SEYOND,圖達通,7.22,4901540.0,False
02666,UNI MEDICAL,環球醫療,5.83,22025872.0,False
02668,PAK TAK INT'L,百德國際,0.31,5957600.0,False
02669,CHINA OVS PPT,中海物業,3.97,63302111.0,False
02671,USAS BUILDING,美聯股份,4.07,4168548.0,False
02673,SEYOND W30,圖達通三零,0.45,,False
02675,EDGE MEDICAL-B,精鋒醫療－Ｂ,54.9,28574059.0,False
02676,NOVOSENSE,納芯微,115.9,24844450.0,False
02677,DISTINCT HEALTH,卓正醫療,38.26,1491792.0,False
02678,TEXHONG INTL GP,天虹國際集團,5.84,7191210.0,False
02680,INNOVAX HLDGS,創陞控股,12.66,1088448.0,False
02682,YUN LEE MARINE,潤利海事,0.154,,False
02683,WAHSUN HANDBAGS,華新手袋國際控股,1.19,17080.0,False
02685,QUANTGROUP,量化派,20.74,24337250.0,False
02687,ABLE DIGITAL,卓越睿新,136.7,42040146.0,False
02688,ENN ENERGY,新奧能源,63.3,222312997.0,False
02689,ND PAPER,玖龍紙業,6.69,135284361.0,False
02691,NANHUA FUTURES,南華期貨股份,11.04,44379902.0,False
02692,ZHAOWEI,兆威機電,62.4,35493045.0,False
02693,JINYAN KAOLIN,金岩高嶺新材,3.98,63630.0,False
02695,IMPRESSION DHP,印象大紅袍,1.78,1222810.0,False
02696,HENLIUS,復宏漢霖,69.65,191406975.0,False
02698,SOFTCARE,樂舒適,32.84,37364167.0,False
02699,XINMING CHINA,新明中國,0.26,158200.0,False
02700,GREEN INTL HLDG,格林國際控股,0.58,11600.0,False
02701,NSING TECH,國民技術,13.08,161520988.0,False
02706,HAIZHI TECH GP,海致科技集團,53.5,70349203.0,False
02714,MUYUAN,牧原股份,38.88,289558945.0,False
02715,ESTUN,埃斯頓,12.09,7125099.0,False
02718,MININGLAMP-W,明略科技－Ｗ,199.3,51763044.0,False
02720,RIDGE OUTDOOR,樂欣戶外,25.22,473220.0,False
02726,EPIWORLD,瀚天天成,,258528935.0,False
02727,SH ELECTRIC,上海電氣,3.92,77486386.0,False
02728,JINTAI ENERGY H,金泰能源控股,0.025,289268.0,False
02729,GALAXIS TECH,凱樂士科技,29.04,19568564.0,False
02738,HUAJIN INTL,華津國際控股,0.209,,False
02768,GON TECHNOLOGY,國恩科技,55.95,31957550.0,False
02772,ZHONGLIANG HLDG,中梁控股,0.041,362319.0,False
02778,CHAMPION REIT,冠君產業信託,2.28,3023840.0,False
02779,CH XINHUA EDU,中國新華教育,0.58,35980.0,False
02788,CHUANGXIN IND,創新實業,30.04,390654922.0,False
02789,YUANDA CHINA,遠大中國,0.237,1231484.0,False
02798,PER ENERGY,久泰邦達能源,0.97,676050.0,False
02799,CITIC FAMC,中信金融資產,0.8,75780384.0,False
02801,ISHARES CHINA,安碩中國,24.36,22952290.0,False
02802,A CSOP HSCEICC,Ａ南方國指備兌,8.115,222310482.0,False
02803,PP BEDROCK,ＰＰ中國基石,10.11,10060.0,False
02804,PREMIA VIET,ＰＰ越南,86.7,68400.0,False
02805,CG BS CNASEAN,銀河博時東盟,9.205,243535.0,False
02806,GX CN CONSUME,ＧＸ中國消費,43.12,324883.0,False
02809,GX CN CLN EN,ＧＸ中國潔能,115.4,3384242.0,False
02810,PREMIAEMASEAN,ＰＰ新興東盟,72.72,3626.0,False
02812,SAMSUNGCDGN,三星中國龍網,11.54,38966.0,False
02814,SAMSUNG FANG,三星ＦＡＮＧ,37.6,361222.0,False
02815,GX CN LIL GIANT,ＧＸ中國小巨人,68.7,16800.0,False
02817,PP CGBOND,ＰＰ國債,140.15,,False
02818,PANDO BITCOIN,潘渡比特幣,4.422,19405.0,False
02819,ABF HK IDX ETF,ＡＢＦ港債指數,102.1,1450445.0,False
02820,GX CN BIOTECH,ＧＸ中國生科,67.46,392174.0,False
02821,ABF PAIF,沛富基金,110.25,16542.0,False
02822,CSOP A50 ETF,南方Ａ５０,14.73,26423149.0,False
02823,ISHARES A50,安碩Ａ５０,15.92,44987653.0,False
02824,EFUND GOLD MI,易方達黃金礦,11.91,3084933.0,False
02825,WISECSIHK100ETF,標智香港１００,28.42,,False
02826,GX CN CLOUD,ＧＸ中國雲算,57.42,139644.0,False
02827,WISE CSI300 ETF,標智滬深３００,44.32,3239464.0,False
02829,ISHARESCGB,安碩中國國債,61.44,147376.0,False
02830,CSOP SAUDI,南方沙特,80.12,208762.0,False
02832,BOSERA STAR50,博時科創５０,9.2,35882.0,False
02834,ISHARESND100,安碩納指一百,444.6,2830567.0,False
02835,PHILLIP HKNEWEQ,輝立香港新股,11.24,1119.0,False
02836,ISHARES INDIA,安碩印度,33.46,1423076.0,False
02839,CAM MSCI A50,華夏Ａ５０,28.96,463680.0,False
02840,SPDR GOLD TRT,ＳＰＤＲ金,3255.0,148686144.0,False
02841,GX CN MEDTECH,ＧＸ中國醫療科技,42.1,33376.0,False
02843,AMUNDI A50,東匯Ａ５０,16.44,,False
02845,GX CN EV BATT,ＧＸ中國電車,113.3,2858897.0,False
02846,ISHARESCSI300,安碩滬深三百,34.1,2436006.0,False
02848,TRMSCIKOREA,ＴＲ韓國,1203.0,4608605.0,False
02858,YIXIN,易鑫集團,2.17,25181152.0,False
02863,GOLDEN FAITH GP,高豐集團控股,0.35,8475.0,False
02865,DRINDA,鈞達股份,27.58,354888065.0,False
02866,COSCO SHIP DEV,中遠海發,1.16,24345184.0,False
02869,GREENTOWN SER,綠城服務,4.27,15924420.0,False
02878,SOLOMON SYSTECH,晶門半導體,0.355,538690.0,False
02880,LIAONING PORT,遼港股份,0.87,1759606.0,False
02881,WUHAN YOUJI,武漢有機,7.33,128015.0,False
02882,3DG HOLDINGS,金至尊集團,0.51,,False
02883,CHINA OILFIELD,中海油田服務,9.34,168992142.0,False
02885,PEIPORT HOLD,彼岸控股,0.9,264060.0,False
02886,BINHAI INV,濱海投資,1.09,255140.0,False
02888,STANCHART,渣打集團,159.2,158612990.0,False
02889,PATEO,博泰車聯,100.9,31204111.0,False
02892,MILLION CITIES,萬城控股,0.44,132000.0,False
02898,SUNHO BIO-B,盛禾生物－Ｂ,6.39,,False
02899,ZIJIN MINING,紫金礦業,34.22,2179119621.0,False
02910,ZHIDA TECH-OLD,摯達科技（舊）,31.0,,False
02911,CIDI-OLD,希迪智駕（舊）,24.0,23600.0,False
02918,MP CARDIO-B-OLD,微創心通－Ｂ－舊,3.0,3600.0,False
02923,CCT FORTIS-OLD,中建富通（舊）,0.52,,False
02929,STERLING GP-OLD,,1.0,,False
02931,NUOBIKAN-OLD,諾比侃（舊）,48.0,23500.0,False
02932,EPI (HOLD) RTS,長盈集團控股股權,0.01,62104.0,False
02934,SANDMARTIN INTL,聖馬丁國際,0.81,,False
02935,GLOBAL CHI-10K,環球華商（一萬）,17.11,,False
03001,PP CNUSDPROP,ＰＰ中地美債,100.65,20130.0,False
03003,CSOP MSCI A 50,南方明晟Ａ５０,6.61,,False
03004,CSOP VIETNAM30,南方東英越南３０,8.815,7020.0,False
03005,X CSOPCSI500,Ｘ南方中五百,24.62,,False
03006,A GX AI TECH,ＡＧＸＡＩ科技,100.7,10065.0,False
03007,TR MSCI CHINA A,ＴＲＭＳＣＩ中國,300.8,,False
03008,BOS HSK BTC,博時比特幣,5.2,916912.0,False
03009,BOS HSK ETH,博時以太幣,1.57,1078472.0,False
03010,ISHARES AXJ,安碩亞洲除日,71.68,7552481.0,False
03011,A ICBCCICC,,9607.0,787485.0,False
03012,AMUNDI HK35,東匯香港３５,20.02,10010.0,False
03015,X TRNIFTY50,ＸＴＲＮ５０印度,1776.5,35800.0,False
03020,X TRMSCIUSA,ＸＴＲ美國,1494.0,449145.0,False
03021,FB FTSE TAIWAN,富邦富時台灣,,,True
03024,WISE SSE50ETF,標智上證５０,29.14,58040.0,False
03034,CSOP NASDAQ100,南方納指一百,9.95,187298.0,False
03036,TRMSCITAIWAN,ＴＲ台灣,776.8,232200.0,False
03040,GX MSCI CHINA,ＧＸ中國,34.2,44532.0,False
03041,GX CN PB BOND,ＧＸ中國政銀債券,59.04,,False
03042,CAM BTC,華夏比特幣,8.25,11587717.0,False
03046,CAM ETH,華夏以太幣,4.878,926636.0,False
03047,F SSIFIRONORE,Ｆ山證鐵礦石,24.84,14904.0,False
03050,GX CN GL LEADER,ＧＸ中國全球領導,50.6,45750.0,False
03053,A CSOP,,1177.55,5337739.0,False
03056,A PANDO INNO,Ａ潘渡創新,20.0,1865422.0,False
03059,GX AGREENBOND,ＧＸ亞洲綠債,57.26,,False
03064,GX APAC,ＧＸ亞太,67.1,60000.0,False
03066,FA CSOP BTC,ＦＡ南方比特幣,21.82,4549144.0,False
03068,FA CSOP ETH,ＦＡ南方以太幣,9.23,1639990.0,False
03070,PING AN HKDIV,平安香港高息,41.34,6229390.0,False
03071,A CICC,,1142.1,613252.0,False
03074,ISHARESMSCITW,安碩ＭＳ台灣,314.2,603252.0,False
03075,GX AS,,57.9,63690.0,False
03076,FB TW SEMICON,富邦台灣半導體,11.96,73892.0,False
03077,PREMIA UST,ＰＰ美國庫,3949.0,1184520.0,False
03081,VALUEGOLD ETF,價值黃金,21.38,19844168.0,False
03084,A GX INDIA,ＡＧＸ印度,45.6,,False
03085,PANDO ETH,潘渡以太幣,5.715,10674.0,False
03086,CAM NASDAQ100,華夏納指,47.36,8616657.0,False
03087,X TRVIET,ＸＴＲ越南,285.6,528913.0,False
03096,A CSOP,,955.15,800122.0,False
03097,F GX OIL,ＦＧＸ原油,8.28,32716522.0,False
03101,CSOP A500,南方Ａ５００,7.5,750.0,False
03102,ICBCU KS KWEB,工銀ＫＷＥＢ,31.22,,False
03104,A GX EM ASIA,ＡＧＸ亞洲,72.6,,False
03108,HGI ESGLEADER,嘉實ＥＳＧ領,10.21,1188120.0,False
03109,CSOP STAR 50,南方科創板５０,12.23,847605.0,False
03111,EFUNDMSCIA50,易方達Ａ５０,2.92,17729.0,False
03112,A PANDO BLKC,Ａ潘渡區塊鏈,20.62,484142.0,False
03116,GX AP HIGH DIV,ＧＸ亞太高股息率,94.32,476209.0,False
03118,HGI MSCI CN A,嘉實明晟Ａ股,17.79,,False
03119,GX ASIA SEMICON,ＧＸ亞洲半導體,107.1,18982478.0,False
03122,A CSOP RMB MM,Ａ南方人民幣,190.9,,False
03129,BOCGBACLIMATE,中銀大灣氣候,11.02,,False
03132,SAMSUNG SEMICON,三星環球半導體,41.02,1990934.0,False
03133,CSOP CSI300,南方滬深三百,10.97,811434.0,False
03134,CSOP CSI PV,南方太陽能,6.08,407724.0,False
03135,FA SAMSUNG BTC,ＦＡ三星比特幣,22.16,4364.0,False
03137,A GX,,1118.4,2975904.0,False
03139,A GX EV ROBOT,ＡＧＸ電車機器人,83.36,161538.0,False
03140,CAM HKUS AI,華夏港美ＡＩ,7.07,1087341.0,False
03141,CAM ASIA IGB,華夏亞投債,14.79,11832.0,False
03145,CAM ASIA HIGHDV,華夏亞洲高息股,14.61,9255882.0,False
03146,CAM 20 UST,華夏２０美債,725.75,,False
03147,X CSOPCHINEXT,Ｘ南方中創業,12.92,3632860.0,False
03150,GX JP GL LEADER,ＧＸ日本全球領導,81.74,1569734.0,False
03151,PREMIA STAR50,ＰＰ科創５０,8.895,149276.0,False
03152,A BOS,,1119.7,2508209.0,False
03153,CSOP NIKKEI225,南方日經２２５,105.05,382476.0,False
03156,BOS 20 UST,博時２０美債,779.8,,False
03158,GX KPOP CULTURE,ＧＸ韓流音樂文化,63.02,3128.0,False
03160,CAM JAPAN HDG,華夏日股對沖,28.08,4099572.0,False
03161,A CAM RMB MM,Ａ華夏人民幣,1198.95,,False
03165,CAM EU QLTY HDG,華夏歐優股對沖,17.65,52590.0,False
03167,ICBCCSOPCHINA,工銀南方中國,62.18,6176.0,False
03169,HGI G2 TECH 50,嘉實中美科技５０,7.485,38881378.0,False
03171,A SS BLOCKCHAIN,Ａ三星區塊鏈,36.68,1355708.0,False
03172,A SS ASIA META,Ａ三星亞太元宇宙,,,True
03173,PP CN NEWECON,ＰＰ中新經濟,9.545,350068.0,False
03175,F SAMSUNG OIL,Ｆ三星原油期,10.38,30839848.0,False
03176,A TK,,7872.0,,False
03179,HGI ETH,嘉實以太幣,4.898,288339.0,False
03181,PREMIAASIATEC,ＰＰ亞洲創科,120.5,,False
03182,WISE NEWECONESG,標智新經濟ＥＳＧ,11.89,,False
03184,GX INDIA TOP 10,ＧＸ印度精選十強,44.26,247856.0,False
03185,GX FINTECH,ＧＸ金融科技,32.86,,False
03186,EFUND BIOPHAR,易方達生物醫藥,15.37,1518900.0,False
03187,SAMSUNG REITS,三星高息房託,15.63,181078.0,False
03188,CAM CSI300,華夏滬深三百,52.6,145575710.0,False
03189,EFUND LIQUOR,易方達白酒,1.318,40987.0,False
03190,FB SSH HIGH DIV,富邦滬深港高股息,17.59,3455870.0,False
03191,GX CN SEMICON,ＧＸ中國半導,57.98,3631682.0,False
03192,A BOS RMB MM,Ａ博時人民幣,1214.2,,False
03193,CSOP CSI 5G,南方中證５Ｇ,13.17,,False
03196,A BOS,,8897.2,,False
03199,ICBCCSOP CGPB,工銀南方國債,117.9,101343.0,False
03200,HANS CNC,大族數控,103.9,177145061.0,False
03268,MEIG,美格智能,22.54,32556900.0,False
03288,HAITIAN FLAV,海天味業,36.84,177354752.0,False
03300,CHINA GLASS,中國玻璃,0.47,1960050.0,False
03301,RONSHINECHINA,融信中國,0.107,253336.0,False
03302,KINERGY,精技集團,0.355,79150.0,False
03303,JUTAL OIL SER,巨濤海洋石油服務,0.445,183180.0,False
03306,JNBY,江南布衣,21.38,17147576.0,False
03309,C-MER MEDICAL,希瑪醫療,1.29,946100.0,False
03311,CHINA STATE CON,中國建築國際,8.4,68046763.0,False
03313,ARTGO HOLDINGS,雅高控股,0.117,5840.0,False
03315,GOLDPAC GROUP,金邦達寶嘉,0.82,13640.0,False
03316,BINJIANG SER,濱江服務,23.0,3968790.0,False
03317,XUNCE,迅策,204.2,1786461647.0,False
03318,CHINA BOTON,中國波頓,1.6,,False
03319,A-LIVING,雅生活服務,1.72,3106989.0,False
03320,CHINARES PHARMA,華潤醫藥,5.7,194349558.0,False
03321,WAI HUNG GROUP,偉鴻集團控股,0.046,62975.0,False
03322,WIN HANVERKY,永嘉集團,0.205,68538.0,False
03323,CNBM,中國建材,4.94,125959652.0,False
03328,BANKCOMM,交通銀行,7.02,163315726.0,False
03329,BOCOM INTL,交銀國際,0.345,211345.0,False
03330,LINGBAO GOLD,靈寶黃金,27.2,773588969.0,False
03332,SINOLIFE UTD,中生聯合,0.38,,False
03336,JU TENG INTL,巨騰國際,2.09,26711880.0,False
03337,ANTON OILFIELD,安東油田服務,1.07,16114060.0,False
03339,LONKING,中國龍工,3.03,71168429.0,False
03347,TIGERMED,泰格醫藥,40.88,67159024.0,False
03348,CHINA PENGFEI,中國鵬飛集團,1.18,14140.0,False
03355,FS.COM,飛速創新,43.24,48270295.0,False
03360,FE HORIZON,遠東宏信,7.02,32368153.0,False
03363,ZHENGYE INT'L,正業國際,0.33,,False
03366,OCT (ASIA),華僑城（亞洲）,0.3,1161535.0,False
03368,PARKSON GROUP,百盛集團,0.153,,False
03369,QHD PORT,秦港股份,2.41,2117290.0,False
03377,SINO-OCEAN GP,遠洋集團,0.077,2110750.0,False
03378,HANXBIO-B,翰思艾泰－Ｂ,30.88,6040620.0,False
03380,LOGAN GROUP,龍光集團,1.28,3244870.0,False
03382,TIANJINPORT DEV,天津港發展,0.68,1057160.0,False
03383,AGILE GROUP,雅居樂集團,0.245,930810.0,False
03389,HENGDELI,亨得利,0.182,204324.0,False
03390,TYCOON GROUP,滿貫集團,0.255,59280.0,False
03393,WASION HOLDINGS,威勝控股,29.32,228644716.0,False
03395,JX ENERGY,吉星新能源,0.29,160375.0,False
03396,LEGENDHOLDING,聯想控股,8.02,12005695.0,False
03398,CHINA TING,華鼎控股,0.055,440.0,False
03399,YUEYUN TRANS,粵運交通,1.44,350140.0,False
03401,GX AI INFRA,ＧＸＡＩ基礎設施,88.0,8800.0,False
03402,GX G2TECH,ＧＸ中美科技,63.72,,False
03404,CAM MSCIINDIA,華夏印度,5.89,1982917.0,False
03406,PA TECHSELECT,平安科技精選,13.72,,False
03411,PP ASIA IG,,77.92,,False
03412,A DOO PAYMENTS,Ａ都會電子支付,8.245,,False
03413,A DOO AI,Ａ都會人工智能,8.82,,False
03416,A GX HSCEICC,ＡＧＸ國指兌,9.545,390474872.0,False
03420,A VP RMB MM,Ａ惠理人民幣,1139.0,,False
03421,A VP,,1012.9,506450.0,False
03422,GX INNO TOP 10,ＧＸ創新藍籌十強,85.74,64035.0,False
03425,MBC ETH,ＭＢＣ以太幣,3.806,266420.0,False
03426,A DOO WEB3,Ａ都會ＷＥＢ３,9.81,,False
03427,FB MULTIASSET,富邦多元資產,,,True
03428,GX CL HK-US,ＧＸ國壽港美,9.935,9960.0,False
03430,MBC BTC,ＭＢＣ比特幣,4.604,3725.0,False
03431,CSOP HKKRTECH,南方港韓科技,7.8,62240.0,False
03432,CSOP HKCNCON,南方港股通,102.7,,False
03433,CSOP UST20,南方美國國債２０,67.58,7318441.0,False
03434,EFUND DIGITAL,易方達數科,13.27,60666.0,False
03437,BOS CSOE HIDV,博時央企紅利,10.58,14267726.0,False
03439,HGI BTC,嘉實比特幣,8.275,60244.0,False
03440,GX 0-3M UST,ＧＸ０３月債,55.52,1610616.0,False
03441,CSOP EWSELECT,南方東西精選,10.88,8062054.0,False
03442,CSOP HKUSTECH,南方港美科技,7.575,2782478.0,False
03443,CSOP HK EQUITY,南方香港股票,8.945,,False
03447,CSOP AP REITS,南方亞太房託,7.61,,False
03448,GX CHINA TECH,ＧＸ中國科技,107.25,1374179.0,False
03450,GX 3-5Y UST,ＧＸ３５美債,55.62,660875.0,False
03451,A GXNASDAQCC,ＡＧＸ納指兌,76.16,1694230.0,False
03453,PREMIA TW50,ＰＰ台灣５０,113.55,16960.0,False
03454,CSOP MAG7,南方美股七巨頭,9.25,2826517.0,False
03455,INVESCO QQQ,景順ＱＱＱ,4425.0,2606870.0,False
03457,A TK,,1004.0,273088.0,False
03460,CAM SOL,華夏ＳＯＬ,3.388,81257.0,False
03461,A CAM RMBTMMF,Ａ華夏人幣數,1135.15,,False
03469,CSOP SCHIGHDIV,南方港股通紅利,8.39,132777.0,False
03470,GX GREATERCHINA,ＧＸ大中華,73.46,7350.0,False
03471,A CAM HKDTMMF,Ａ華夏港元數,1007.15,8057.0,False
03472,A CAM USDTMMF,Ａ華夏美元數,3957.05,,False
03473,CSOP ASIA TECH,南方亞洲科技,7.625,,False
03477,PA EW SELECT,平安東西精選,16.4,,False
03478,PPKSA G SUKUK,ＰＰ沙特國債,82.78,,False
03480,A VP,,7963.15,,False
03483,EFUND APAC HD,易方達高股息,17.5,38392.0,False
03486,EFUND A SEMICON,易方達亞洲半導體,13.9,1298741.0,False
03489,EFUND AI,易方達ＡＩ,11.28,238140.0,False
03535,CSOP HKJPCF,南方港日現金流,7.74,,False
03600,MODERN DENTAL,現代牙科,6.33,7521470.0,False
03601,LUDASHI,魯大師,0.85,67590.0,False
03603,XINJI SHAXI,信基沙溪,0.053,,False
03606,FUYAO GLASS,福耀玻璃,57.55,139903678.0,False
03613,TONGRENTANGCM,同仁堂國藥,7.61,6763550.0,False
03618,CQRC BANK,重慶農村商業銀行,6.83,87587196.0,False
03623,C SUCCESS FIN,中國金融發展,0.75,146680.0,False
03626,EAST NOVA HLDGS,啟明東方控股,2.17,139880.0,False
03633,ZHONGYU ENERGY,中裕能源,2.68,16462300.0,False
03636,JINXUN RESOURCE,金潯資源,21.94,9771314.0,False
03638,HUNLICAR GROUP,亨利加集團,9.06,161000.0,False
03639,YIDA CHINA,億達中國,0.044,1408.0,False
03650,KEEP,,2.91,3717237.0,False
03658,NEW HOPE SERV,新希望服務,1.92,209210.0,False
03660,QFIN-S,奇富科技－Ｓ,50.9,1593368.0,False
03666,SHANGHAI XNG,上海小南國,0.023,444800.0,False
03668,YANCOAL AUS,兗煤澳大利亞,47.4,281768076.0,False
03669,YONGDA AUTO,永達汽車,1.41,2329612.0,False
03677,ZENERGY,正力新能,8.42,12694260.0,False
03678,HOLLY FUTURES,弘業期貨,2.98,15996760.0,False
03680,RUIHE DATA,瑞和數智,1.95,1691340.0,False
03681,SINOMAB BIO-B,中國抗體－Ｂ,1.72,4027059.0,False
03683,GREAT HARVEST,榮豐億控股,0.065,,False
03686,CLIFFORDML,祈福生活服務,0.71,2393300.0,False
03688,TOP SPRING,萊蒙國際,0.305,76.0,False
03689,KANGHUA HEALTH,康華醫療,2.02,26832.0,False
03692,HANSOH PHARMA,翰森製藥,33.08,329762437.0,False
03696,INSILICO,英矽智能,58.7,623820749.0,False
03698,HUISHANG BANK,徽商銀行,4.6,41277161.0,False
03699,EB GRAND CHINA,光大永年,0.365,36490.0,False
03700,INKEVERSE,映宇宙,0.61,458820.0,False
03708,WORLD DIGI ECON,世界數字經濟產業,0.255,99894.0,False
03709,EEKA FASHION,贏家時尚,6.58,4747210.0,False
03718,BJ ENT URBAN,北控城市資源,0.41,693600.0,False
03728,CHING LEE,正利控股,0.06,31700.0,False
03737,ZHONGZHIPHARM,中智藥業,0.79,482680.0,False
03738,VOBILE GROUP,阜博集團,3.53,112199135.0,False
03750,CATL,寧德時代,632.0,1410271515.0,False
03759,PHARMARON,康龍化成,18.27,85654611.0,False
03768,DCWT,滇池水務,0.64,36130.0,False
03773,YS DIGIFAVOR,銀盛數惠,1.79,134900.0,False
03778,CHINA WEAVING,中國織材控股,3.08,92400.0,False
03788,HANKING GOLD,罕王黃金,3.95,26147970.0,False
03789,ROYAL DELUXE,御佳控股,0.1,,False
03798,HOMELAND ITL,家鄉互動,1.3,61840.0,False
03800,GCL TECH,協鑫科技,0.89,223328410.0,False
03808,SINOTRUK,中國重汽,40.76,372328058.0,False
03813,POU SHENG INT'L,寶勝國際,0.405,633555.0,False
